id,x_centroid,y_centroid
3322,-75.697411,39.292934
3323,-84.282423,31.614043
3324,-80.455119,33.710168
3325,-79.745155,33.231396
3326,-84.418237,31.302335
3327,-75.332195,38.170576
3328,-75.652912,37.688636
3329,-79.432899,34.521239
3330,-78.559467,34.162743
3331,-75.589389,38.839859
3332,-75.642768,39.204063
3333,-75.333562,39.601032
3334,-75.236422,38.75059
3335,-84.20076,31.602831
3336,-75.323905,39.584176
3337,-75.834259,38.759023
3338,-75.424921,39.702354
3339,-75.798913,37.597085
3340,-75.842482,39.082399
3341,-74.77088,39.803229
3342,-75.568641,38.636453
3343,-79.373378,34.220326
3344,-77.649826,36.4039
3345,-80.539669,33.549996
3346,-81.038082,33.214315
3347,-81.031207,33.181267
3348,-79.669777,34.712809
3349,-75.625127,39.004488
3350,-74.821851,39.99067
3351,-76.040908,38.651411
3352,-76.145725,39.16758
3353,-84.121092,31.502785
3354,-75.077669,39.619396
3355,-81.681708,31.767998
3356,-79.459592,34.774893
3357,-75.659884,39.357929
3358,-79.515811,34.383884
3359,-84.811874,31.4457
3360,-75.638888,39.203396
3361,-79.538626,34.590681
3362,-75.489999,38.157806
3363,-80.917544,33.332968
3364,-75.788511,39.3065
3365,-79.470121,34.746754
3366,-79.189261,34.847439
3367,-75.722721,39.125304
3368,-79.325463,34.928513
3369,-81.051457,33.219131
3370,-81.566814,32.877938
3371,-79.414712,34.501815
3372,-81.239836,32.860811
3373,-84.38327,31.211197
3374,-80.322543,33.586994
3375,-84.127101,31.42748
3376,-75.487745,38.98334
3377,-75.653272,38.880461
3378,-75.427115,38.180717
3379,-84.108385,31.471096
3380,-84.37209,31.21794
3381,-75.958399,38.733255
3382,-75.353631,39.401857
3383,-75.627761,39.21019
3384,-75.552307,37.892341
3385,-75.673303,37.728414
3386,-79.919309,33.122996
3387,-79.332293,34.924694
3388,-75.759741,39.128277
3389,-75.777774,38.931554
3390,-80.912689,33.339263
3391,-79.254435,34.758933
3392,-75.74484,38.937016
3393,-80.455074,33.710228
3394,-75.753594,39.129738
3395,-75.930336,38.901047
3396,-79.49441,34.816521
3397,-79.596746,34.62599
3398,-80.399677,33.898597
3399,-79.74616,33.225006
3400,-81.542963,32.980495
3401,-74.756432,39.746905
3402,-79.236919,34.699355
3403,-80.455777,33.938099
3404,-81.238198,32.980131
3405,-75.949908,37.229272
3406,-75.109541,39.669645
3407,-81.674721,33.845733
3408,-75.872075,38.995431
3409,-79.648796,34.693341
3410,-75.95619,37.252249
3411,-75.764467,39.270245
3412,-78.937086,34.569258
3413,-75.361324,38.704457
3414,-79.466075,34.860581
3415,-75.588059,38.099707
3416,-78.582129,35.215696
3417,-81.47327,33.27102
3418,-81.606171,32.756221
3419,-80.234691,33.272883
3420,-79.515908,34.383914
3421,-75.925414,38.967792
3422,-80.099694,33.611229
3423,-75.78842,39.05447
3424,-81.211263,33.298991
3425,-76.368548,37.551025
3426,-75.520747,39.078518
3427,-79.696152,34.231924
3428,-75.191729,38.677016
3429,-84.239166,31.698629
3430,-80.112598,33.630783
3431,-84.253973,31.29992
3432,-78.913842,34.826975
3433,-75.795641,39.265543
3434,-76.018645,39.256588
3435,-75.630406,39.209936
3436,-84.389427,31.588047
3437,-75.44159,39.103374
3438,-84.253174,31.322604
3439,-79.069302,34.850854
3440,-75.805741,38.512153
3441,-79.5297,34.650378
3442,-75.181904,39.625163
3443,-75.419749,38.211637
3444,-79.281572,34.862615
3445,-81.352304,32.716675
3446,-84.549576,31.111588
3447,-79.592709,34.738344
3448,-81.355248,32.917944
3449,-75.780263,39.053722
3450,-75.574755,38.83686
3451,-78.932496,34.802579
3452,-75.404836,39.480198
3453,-79.824357,33.20449
3454,-75.546373,39.266211
3455,-81.254571,32.878723
3456,-75.961252,37.187762
3457,-76.001752,38.82751
3458,-75.817219,39.043761
3459,-84.224361,31.406542
3460,-79.532681,34.674889
3461,-81.549933,32.873986
3462,-75.689481,39.166579
3463,-75.738444,38.887264
3464,-75.719082,39.348794
3465,-75.864372,39.038638
3466,-79.48126,34.487412
3467,-75.798829,39.118245
3468,-77.09036,35.973848
3469,-79.19625,34.863525
3470,-79.324747,34.918827
3471,-77.464072,35.825612
3472,-78.753001,34.140564
3473,-75.701631,39.171396
3474,-80.868914,33.934584
3475,-75.182628,38.708488
3476,-84.245466,31.311264
3477,-80.142816,34.34251
3478,-75.845535,38.776579
3479,-80.623919,33.455285
3480,-75.779482,39.071756
3481,-81.233155,32.983238
3482,-81.611276,32.469216
3483,-75.226259,38.740979
3484,-79.908473,33.380481
3485,-75.214118,38.283554
3486,-79.32865,34.914351
3487,-79.119272,34.854671
3488,-78.53679,34.625911
3489,-84.562394,31.38047
3490,-78.752898,34.14033
3491,-79.487781,34.322797
3492,-75.298905,38.420427
3493,-79.328608,34.914394
3494,-79.224957,33.633443
3495,-75.584388,38.816916
3496,-79.758503,33.226042
3497,-75.089195,39.256591
3498,-78.378863,35.322711
3499,-79.264063,34.885381
3500,-75.792895,39.066051
3501,-80.842867,33.312981
3502,-79.241766,34.874554
3503,-77.465355,35.81524
3504,-74.735492,39.185608
3505,-80.396827,33.707291
3506,-79.638189,34.495338
3507,-75.738593,39.139252
3508,-80.955113,33.255451
3509,-80.665624,33.274441
3510,-75.699075,39.353109
3511,-80.358599,33.984557
3512,-75.725875,39.251169
3513,-81.218766,32.698536
3514,-80.425279,33.649017
3515,-80.166736,33.655021
3516,-79.462499,34.883025
3517,-81.305247,32.231595
3518,-84.681992,31.174449
3519,-81.400588,32.87024
3520,-75.683521,39.159716
3521,-75.780386,38.942639
3522,-79.299613,34.764553
3523,-74.671181,39.949129
3524,-79.480133,34.732103
3525,-74.770383,39.167002
3526,-74.836883,39.955715
3527,-75.437224,39.530117
3528,-75.721262,39.379883
3529,-75.590823,39.099363
3530,-81.062439,32.931416
3531,-75.69203,39.320458
3532,-77.644186,35.107514
3533,-75.917526,38.972804
3534,-81.021165,33.307824
3535,-75.458787,39.038627
3536,-79.239489,33.751975
3537,-84.507943,31.644861
3538,-75.808747,38.516139
3539,-84.233697,31.28217
3540,-75.30882,38.291237
3541,-75.993613,38.85301
3542,-75.804737,38.522481
3543,-75.486211,38.996535
3544,-80.462147,33.915138
3545,-80.804171,33.289646
3546,-75.601498,37.811553
3547,-75.522686,38.136484
3548,-78.491387,35.102188
3549,-79.398324,34.834076
3550,-80.994284,33.276295
3551,-75.433976,39.509832
3552,-75.726347,39.361817
3553,-80.094399,33.611712
3554,-84.576912,31.38973
3555,-75.726843,37.651617
3556,-79.141372,34.857786
3557,-76.007651,38.908879
3558,-84.121122,31.421352
3559,-80.147564,34.19034
3560,-75.573573,39.021932
3561,-75.74533,39.110314
3562,-75.294735,38.835754
3563,-75.162237,38.719979
3564,-75.768352,38.989842
3565,-80.974644,33.277456
3566,-79.643807,34.757107
3567,-75.006582,39.668168
3568,-79.198029,34.858309
3569,-80.987687,33.095484
3570,-81.626914,32.41194
3571,-84.193815,31.512722
3572,-75.763953,38.591965
3573,-75.755211,39.105331
3574,-80.696573,33.393418
3575,-81.166775,33.154373
3576,-76.196548,39.427964
3577,-81.145845,32.888369
3578,-80.477816,33.717861
3579,-74.600461,39.648592
3580,-79.341636,34.317532
3581,-75.245774,38.376444
3582,-80.417885,33.862733
3583,-75.656453,39.157497
3584,-80.449225,33.89061
3585,-75.657464,39.163103
3586,-79.152201,34.597792
3587,-79.467269,34.717323
3588,-79.687709,34.644946
3589,-75.439988,38.161388
3590,-75.822857,39.08028
3591,-84.664389,31.599542
3592,-75.944229,38.725154
3593,-75.413393,38.18858
3594,-80.676666,33.340071
3595,-81.150116,33.33361
3596,-75.78862,39.05444
3597,-74.510485,39.617986
3598,-80.272964,34.225681
3599,-81.096027,33.258291
3600,-81.75089,31.933264
3601,-80.66556,33.274594
3602,-75.581747,39.109042
3603,-75.449392,39.702974
3604,-81.304046,32.815998
3605,-80.98259,33.224623
3606,-80.082626,34.24307
3607,-79.719174,34.592325
3608,-84.436799,31.491443
3609,-74.761744,39.792606
3610,-75.632107,37.70832
3611,-75.788344,39.310808
3612,-75.958958,37.262675
3613,-75.763027,39.089258
3614,-75.777727,38.946046
3615,-79.702508,34.198506
3616,-75.214651,39.636007
3617,-75.703403,39.163216
3618,-79.200056,34.81935
3619,-75.772517,39.087112
3620,-78.826035,34.576792
3621,-75.661415,37.926728
3622,-80.173277,33.290492
3623,-80.456981,33.661388
3624,-75.760107,39.110326
3625,-75.838474,39.088804
3626,-75.755051,39.084253
3627,-76.240617,39.182351
3628,-75.952228,39.304739
3629,-75.781758,39.08116
3630,-75.630028,39.20747
3631,-75.509475,39.300041
3632,-75.724555,39.353763
3633,-81.024046,33.331333
3634,-79.590617,34.568403
3635,-81.164919,33.142787
3636,-75.740027,39.34846
3637,-74.772945,39.167046
3638,-80.279782,34.156407
3639,-80.535114,33.487369
3640,-75.95271,37.283791
3641,-81.685801,33.850542
3642,-84.437835,31.267578
3643,-81.549859,32.874077
3644,-75.450043,39.150561
3645,-84.298309,31.163745
3646,-84.618526,31.482021
3647,-75.878718,39.018848
3648,-80.321698,34.141052
3649,-75.737958,39.369405
3650,-74.725065,39.967084
3651,-76.00753,38.848579
3652,-76.007665,38.830482
3653,-75.649194,39.171634
3654,-75.763668,39.101171
3655,-75.769368,38.585528
3656,-81.408208,33.287326
3657,-78.620471,34.953542
3658,-84.280488,31.303572
3659,-80.991742,33.316495
3660,-76.344178,35.488224
3661,-74.77616,39.944685
3662,-75.783647,39.07407
3663,-75.783649,39.074102
3664,-75.78439,39.074027
3665,-75.831732,39.00363
3666,-84.727982,31.517908
3667,-75.764946,38.591881
3668,-80.167805,33.558276
3669,-74.698259,39.424463
3670,-81.546081,32.88611
3671,-79.191577,34.768738
3672,-75.656105,39.194433
3673,-74.67343,39.8694
3674,-79.638027,34.66273
3675,-75.324347,38.167037
3676,-75.792427,39.066081
3677,-75.733282,39.019083
3678,-74.852977,39.971121
3679,-81.307162,32.813827
3680,-80.922635,33.333037
3681,-75.773264,39.065324
3682,-82.116522,31.573665
3683,-80.371284,33.736976
3684,-75.646402,37.768631
3685,-81.543826,32.797363
3686,-79.882117,34.404084
3687,-81.297985,32.873279
3688,-74.431999,39.743291
3689,-75.785099,39.319433
3690,-75.640005,39.051696
3691,-74.756653,39.74623
3692,-74.75672,39.746261
3693,-74.756761,39.746889
3694,-80.407637,33.842678
3695,-75.81049,38.896048
3696,-75.211215,38.694088
3697,-79.588626,34.717712
3698,-75.642045,39.055179
3699,-81.191181,33.447133
3700,-80.474265,33.696859
3701,-75.479503,38.996234
3702,-84.427393,31.268677
3703,-75.870902,39.018136
3704,-75.737366,39.109856
3705,-75.629471,39.157933
3706,-76.037844,38.779168
3707,-76.001851,38.845699
3708,-76.145734,39.167762
3709,-80.936419,33.188459
3710,-75.784759,38.943805
3711,-75.840199,38.59819
3712,-84.62111,31.096923
3713,-80.424322,33.710007
3714,-75.845285,38.776626
3715,-81.30385,32.820852
3716,-75.664807,39.223703
3717,-81.203842,33.394736
3718,-81.217658,32.895821
3719,-75.622329,39.17604
3720,-80.40954,33.631175
3721,-79.525762,34.686009
3722,-79.198332,34.950199
3723,-78.710646,34.485567
3724,-75.804147,39.268046
3725,-75.789291,39.322773
3726,-75.482116,39.211062
3727,-75.704122,39.034971
3728,-81.144135,33.133324
3729,-78.728929,33.836687
3730,-77.874149,34.222284
3731,-79.506314,34.751355
3732,-75.700263,39.087354
3733,-79.234916,34.445208
3734,-79.137407,34.734207
3735,-75.765654,39.30671
3736,-75.386259,39.493256
3737,-80.453747,33.886919
3738,-75.307791,38.845321
3739,-75.620196,38.163931
3740,-75.367656,39.646864
3741,-80.496055,33.823202
3742,-79.213574,34.613724
3743,-75.768229,37.614368
3744,-75.826351,39.039132
3745,-75.697472,38.826209
3746,-75.845109,39.085037
3747,-75.692329,39.164844
3748,-79.650486,34.613931
3749,-75.244083,38.752219
3750,-80.187966,33.302459
3751,-75.785287,39.319367
3752,-76.001261,38.818704
3753,-74.741038,39.768722
3754,-75.700714,39.272245
3755,-75.63521,39.172029
3756,-84.590452,31.535803
3757,-75.804795,38.945906
3758,-84.102689,31.526278
3759,-75.565141,39.300411
3760,-80.491224,33.720444
3761,-75.570972,38.818456
3762,-75.141011,38.772799
3763,-81.644279,31.713246
3764,-74.763049,39.794453
3765,-75.509231,39.543531
3766,-75.735096,39.089679
3767,-75.77473,39.104991
3768,-79.749714,33.23555
3769,-75.275866,38.292079
3770,-79.151945,34.386397
3771,-75.83804,39.037617
3772,-84.396875,31.288184
3773,-75.604082,39.089577
3774,-79.645342,34.645164
3775,-75.454961,39.712313
3776,-75.783335,39.065498
3777,-75.734725,38.589226
3778,-75.84045,38.597316
3779,-79.34205,34.319914
3780,-81.720388,31.782257
3781,-75.704315,38.869534
3782,-75.738653,37.657303
3783,-75.676392,38.843894
3784,-75.295549,38.838878
3785,-75.438438,39.180785
3786,-81.227113,32.85846
3787,-75.851227,39.059304
3788,-75.965145,38.820316
3789,-76.020342,38.866848
3790,-81.026429,33.262483
3791,-75.67304,39.35058
3792,-75.403122,38.877258
3793,-75.751697,39.108372
3794,-80.991776,33.264806
3795,-84.540932,31.543133
3796,-81.54071,32.652
3797,-84.234715,31.852267
3798,-79.601375,34.589149
3799,-75.569001,39.108058
3800,-79.130853,34.503905
3801,-84.441296,31.126826
3802,-78.491369,35.101951
3803,-75.52496,39.081315
3804,-75.759104,39.071159
3805,-80.346852,33.337743
3806,-75.925201,37.360433
3807,-76.027624,38.885604
3808,-75.644653,39.163376
3809,-79.922315,34.433918
3810,-75.774041,39.094968
3811,-81.237649,32.714897
3812,-74.787257,39.712615
3813,-75.68358,39.037455
3814,-84.545101,31.240518
3815,-81.324178,32.683566
3816,-77.329742,36.278908
3817,-75.134688,39.669261
3818,-75.954549,37.229177
3819,-80.146721,34.190287
3820,-75.047458,39.521924
3821,-75.713034,39.347085
3822,-75.614987,39.165477
3823,-75.773581,39.315429
3824,-80.16575,33.544508
3825,-80.457501,33.891503
3826,-79.606697,34.693064
3827,-75.185847,38.705827
3828,-75.233325,38.703915
3829,-75.338034,38.218082
3830,-75.788407,39.040738
3831,-81.558195,32.878577
3832,-81.555644,32.901425
3833,-80.828349,33.257028
3834,-75.192603,38.722015
3835,-75.871072,39.005798
3836,-75.706353,39.276366
3837,-79.260421,34.281233
3838,-84.123268,31.413874
3839,-78.870115,34.887753
3840,-75.681593,39.340538
3841,-78.567147,35.214388
3842,-75.787756,39.308632
3843,-76.063424,38.822148
3844,-75.974165,38.885367
3845,-75.78537,39.319468
3846,-75.528387,39.082431
3847,-84.6035,31.447083
3848,-75.613512,39.196946
3849,-75.726869,39.266799
3850,-80.839379,33.403118
3851,-77.779826,35.160541
3852,-79.40169,34.440045
3853,-75.58168,38.824187
3854,-75.641136,39.358629
3855,-84.554904,31.113059
3856,-75.070535,39.489225
3857,-80.802184,33.229326
3858,-76.368521,37.550904
3859,-75.484269,39.257293
3860,-80.758426,33.288983
3861,-74.509736,39.61827
3862,-74.863187,39.636605
3863,-75.75099,39.121746
3864,-78.141823,34.082819
3865,-75.637797,39.171068
3866,-81.145327,32.804995
3867,-82.80964,31.30742
3868,-75.437299,39.529502
3869,-81.096232,33.258295
3870,-75.849529,38.609507
3871,-81.239512,32.72806
3872,-79.676926,34.705565
3873,-79.408473,34.388069
3874,-84.404211,31.273035
3875,-84.237663,31.235452
3876,-75.775664,39.065329
3877,-79.464844,34.869858
3878,-75.99157,38.819092
3879,-75.224794,38.723389
3880,-75.074462,39.634413
3881,-75.769307,38.591997
3882,-74.620988,39.965681
3883,-77.871231,35.354917
3884,-78.02565,35.171538
3885,-79.42879,34.059035
3886,-75.633948,39.204247
3887,-79.583872,34.651693
3888,-81.235621,32.882155
3889,-75.692631,39.149717
3890,-80.096915,33.660404
3891,-75.836936,39.05182
3892,-79.524446,33.216274
3893,-75.721769,39.100116
3894,-75.273645,38.353863
3895,-82.493607,31.393342
3896,-80.410076,33.645469
3897,-75.418044,39.65335
3898,-75.515525,38.145279
3899,-75.644101,37.669522
3900,-75.695141,39.155288
3901,-79.74611,33.225142
3902,-84.070204,32.060736
3903,-80.378507,33.824954
3904,-75.715885,39.36745
3905,-78.918684,34.765172
3906,-77.779853,35.154154
3907,-75.429292,39.700415
3908,-75.769324,39.084478
3909,-80.069107,33.623599
3910,-75.860499,39.037671
3911,-79.47063,33.913791
3912,-75.179631,38.691374
3913,-75.465526,38.878434
3914,-79.334703,34.492195
3915,-75.44828,39.144741
3916,-80.961181,32.275043
3917,-81.589403,32.984005
3918,-79.473458,34.696639
3919,-75.325286,38.877262
3920,-80.213789,34.163367
3921,-79.214808,34.824816
3922,-80.989035,33.17469
3923,-75.637605,39.326972
3924,-75.737822,39.329838
3925,-75.761125,39.116924
3926,-75.093003,39.539116
3927,-82.297602,32.871123
3928,-75.756764,39.133037
3929,-80.918012,33.345437
3930,-77.891862,35.166665
3931,-75.69685,39.165532
3932,-74.756465,39.938479
3933,-75.247369,38.367146
3934,-75.775005,39.318461
3935,-76.010305,38.833027
3936,-79.676827,34.513955
3937,-74.832561,39.130689
3938,-79.402309,34.88218
3939,-75.737282,39.148676
3940,-74.765718,39.84084
3941,-81.174161,32.756026
3942,-75.813141,39.04335
3943,-75.400115,38.127078
3944,-75.90842,38.952418
3945,-81.416324,32.889998
3946,-75.194565,38.725493
3947,-75.699643,39.154292
3948,-75.233976,38.705605
3949,-80.3597,33.802768
3950,-84.57875,31.117568
3951,-81.165332,33.161086
3952,-79.676941,34.705425
3953,-75.693563,39.292751
3954,-79.12953,34.90994
3955,-75.664311,39.279342
3956,-81.566244,32.983364
3957,-79.223709,34.238057
3958,-77.909844,35.320209
3959,-76.018621,38.830778
3960,-75.795347,39.324895
3961,-75.717352,39.354969
3962,-75.60839,38.851191
3963,-81.194658,33.563285
3964,-75.503546,39.276832
3965,-75.634604,37.770234
3966,-81.199282,32.940299
3967,-75.840222,38.598107
3968,-81.235449,32.882355
3969,-81.300193,33.083974
3970,-81.016348,33.122238
3971,-79.472914,34.705278
3972,-75.425025,38.458861
3973,-75.769445,39.331691
3974,-79.466695,34.712047
3975,-81.341133,32.89035
3976,-78.85361,34.540925
3977,-75.672823,38.805814
3978,-77.473914,35.804524
3979,-75.318011,38.861225
3980,-79.700406,34.659639
3981,-84.5615,31.086738
3982,-80.717297,33.372045
3983,-80.373489,33.741967
3984,-80.90354,33.318588
3985,-79.473957,34.870732
3986,-79.202916,34.838777
3987,-75.675922,39.016369
3988,-84.240066,31.311542
3989,-75.841288,39.035356
3990,-80.405084,33.7156
3991,-76.006062,38.82493
3992,-75.642436,39.217536
3993,-74.899256,39.96795
3994,-75.509187,38.137537
3995,-79.660522,33.095512
3996,-75.571455,38.811958
3997,-83.313494,31.116169
3998,-79.140497,34.87055
3999,-82.542369,31.582614
4000,-75.957776,38.739525
4001,-79.114402,34.852213
4002,-75.431205,39.685511
4003,-81.352008,32.71719
4004,-74.671126,39.949157
4005,-75.815199,39.063067
4006,-80.116398,34.285838
4007,-75.740986,39.180165
4008,-82.116564,31.57369
4009,-84.441472,31.268488
4010,-76.069486,38.823276
4011,-75.834219,38.759011
4012,-79.474615,34.834914
4013,-74.879338,39.02427
4014,-78.601564,34.862907
4015,-80.910025,33.406569
4016,-75.689102,39.3027
4017,-80.195048,33.300049
4018,-81.458874,32.613842
4019,-80.316017,33.595643
4020,-75.869536,39.019983
4021,-75.695222,39.358918
4022,-75.942403,39.304121
4023,-75.788433,39.310853
4024,-79.714361,34.597267
4025,-75.444928,39.144209
4026,-75.47827,39.203613
4027,-75.629887,39.212436
4028,-75.822036,39.048389
4029,-75.671635,39.333001
4030,-79.207438,34.399166
4031,-75.687738,39.034335
4032,-84.590282,31.45107
4033,-75.434151,38.041164
4034,-75.251859,38.396918
4035,-75.482975,38.993922
4036,-80.975964,33.242903
4037,-75.256287,38.749803
4038,-79.139754,34.882729
4039,-75.516184,38.003892
4040,-81.293349,32.655145
4041,-76.026957,38.891695
4042,-75.802797,39.267236
4043,-75.744267,39.135114
4044,-75.336366,38.1403
4045,-81.230265,32.856864
4046,-75.31923,38.247711
4047,-75.650792,39.201343
4048,-75.824622,39.047632
4049,-75.514071,39.275138
4050,-80.917936,33.179395
4051,-80.406806,33.923294
4052,-79.195082,34.86316
4053,-84.134266,31.39543
4054,-80.696584,33.392101
4055,-77.754893,35.358711
4056,-75.490738,39.565088
4057,-81.152728,33.320354
4058,-74.190297,39.791551
4059,-81.416087,33.386484
4060,-75.827061,38.837016
4061,-84.134434,31.427454
4062,-79.744962,33.231479
4063,-75.695356,39.169743
4064,-80.327995,34.13914
4065,-84.224357,31.858048
4066,-83.310464,31.213444
4067,-75.683712,39.359502
4068,-84.379874,31.145412
4069,-75.443427,39.170817
4070,-75.787386,39.128924
4071,-74.809803,39.202457
4072,-75.647862,39.205188
4073,-81.476571,32.536883
4074,-75.871031,39.018326
4075,-80.373108,33.681749
4076,-80.827647,33.927879
4077,-80.074215,34.36423
4078,-81.245141,32.877284
4079,-84.386718,31.212816
4080,-75.791685,39.312636
4081,-79.492239,34.863806
4082,-79.572945,34.653911
4083,-75.611082,38.033256
4084,-75.345739,39.512765
4085,-84.520849,31.552791
4086,-84.561215,31.690189
4087,-74.889834,39.594843
4088,-75.74339,39.354251
4089,-79.293425,34.80809
4090,-75.819366,39.038348
4091,-80.098094,33.162596
4092,-80.674829,32.436369
4093,-75.159997,38.438231
4094,-75.666974,38.671014
4095,-81.019364,33.22565
4096,-75.755731,39.12531
4097,-81.066703,32.931422
4098,-75.620844,39.16165
4099,-75.86768,39.028847
4100,-81.14445,33.110683
4101,-75.082069,39.628537
4102,-84.401484,31.315398
4103,-75.346484,39.403431
4104,-75.317624,39.605369
4105,-75.697844,39.291052
4106,-75.872196,39.002762
4107,-75.705708,39.161671
4108,-76.006782,38.806308
4109,-84.481098,31.461703
4110,-75.826761,38.729105
4111,-82.297621,32.870947
4112,-84.325399,31.575402
4113,-75.670589,39.185224
4114,-79.700093,34.680178
4115,-80.080392,33.640253
4116,-79.456674,34.265386
4117,-75.489837,39.25845
4118,-75.722955,39.344797
4119,-75.615765,39.192515
4120,-74.771785,39.791471
4121,-84.275555,32.157593
4122,-81.526704,32.650469
4123,-75.425103,39.107412
4124,-80.403316,33.894071
4125,-75.617006,39.219221
4126,-74.721692,39.845114
4127,-75.774212,39.100993
4128,-75.479969,39.25494
4129,-75.423218,39.714457
4130,-83.296947,31.213168
4131,-75.814179,39.098681
4132,-75.372236,38.72353
4133,-84.383953,31.356931
4134,-79.154365,34.773236
4135,-74.601035,39.645926
4136,-80.367988,33.763721
4137,-79.208899,34.917613
4138,-84.039307,31.830537
4139,-75.732046,39.33784
4140,-75.805947,39.020583
4141,-78.930164,34.792272
4142,-75.197599,39.635173
4143,-84.269086,31.489932
4144,-75.604458,39.125509
4145,-75.804527,38.522361
4146,-78.850281,34.665132
4147,-79.405892,34.767642
4148,-84.358046,31.289879
4149,-74.481778,39.741752
4150,-84.69465,31.067436
4151,-79.468981,34.481015
4152,-75.63682,38.879479
4153,-75.716366,39.176568
4154,-80.992135,33.286511
4155,-75.749349,38.802301
4156,-75.688503,39.170739
4157,-75.654455,39.207431
4158,-79.472943,34.705386
4159,-79.524342,33.216293
4160,-75.628481,39.15742
4161,-80.269391,34.222165
4162,-75.990652,38.821401
4163,-75.852447,39.016262
4164,-75.842785,39.013544
4165,-78.490007,35.164716
4166,-75.637186,39.185663
4167,-84.377491,31.27585
4168,-81.234515,32.851991
4169,-75.447693,38.854873
4170,-75.134634,39.66943
4171,-81.276518,33.266861
4172,-79.463568,34.819653
4173,-75.868642,39.035835
4174,-75.507361,38.142332
4175,-75.606475,37.783377
4176,-75.60397,39.066074
4177,-81.682267,31.768211
4178,-75.187445,39.616007
4179,-80.729581,33.29738
4180,-81.128083,33.145165
4181,-75.844479,39.018179
4182,-80.533455,33.480199
4183,-82.120886,33.21841
4184,-75.791423,39.05765
4185,-77.461898,35.841218
4186,-84.435752,31.320819
4187,-75.754298,38.694662
4188,-75.868695,39.035849
4189,-84.524401,31.557202
4190,-79.52005,33.094457
4191,-84.556968,31.493626
4192,-75.763,39.258488
4193,-76.073598,39.17918
4194,-74.783993,39.95323
4195,-80.166462,33.655114
4196,-79.880011,34.33613
4197,-75.622853,39.175795
4198,-80.696493,33.325448
4199,-75.700444,39.354876
4200,-74.803954,39.116888
4201,-80.380944,33.929736
4202,-81.227217,32.82743
4203,-75.782528,39.055211
4204,-75.694115,39.139792
4205,-79.589981,34.800364
4206,-75.804649,39.109262
4207,-75.192007,39.582595
4208,-75.647437,39.222457
4209,-75.879154,37.425552
4210,-75.781626,39.081369
4211,-84.439186,31.456381
4212,-75.220596,38.768388
4213,-80.155808,33.666967
4214,-76.0185,39.327479
4215,-76.244036,39.165325
4216,-79.397616,34.885665
4217,-75.69654,39.354696
4218,-75.66308,38.808354
4219,-76.55406,35.711715
4220,-79.467065,34.712239
4221,-80.34918,33.828132
4222,-79.605099,34.602573
4223,-75.483321,38.996987
4224,-83.088192,31.175562
4225,-80.465111,33.910866
4226,-75.824674,39.041797
4227,-81.026499,33.232429
4228,-74.408331,39.931183
4229,-75.691007,38.998815
4230,-75.190608,39.609352
4231,-76.022996,38.883895
4232,-81.230721,32.890277
4233,-75.132705,38.70761
4234,-81.044559,33.257746
4235,-80.633928,33.326714
4236,-75.06853,39.685526
4237,-77.453565,35.863998
4238,-75.851026,38.785694
4239,-75.759141,39.071129
4240,-81.538896,32.982451
4241,-74.746695,39.832048
4242,-75.83355,39.100446
4243,-75.196212,39.616848
4244,-75.855019,39.01371
4245,-81.288184,32.973755
4246,-75.939669,39.314457
4247,-75.554648,39.04877
4248,-79.13351,34.775451
4249,-75.781154,39.091483
4250,-75.64339,39.159807
4251,-75.774024,39.09509
4252,-78.601652,34.8628
4253,-79.514307,33.097177
4254,-84.627556,31.460327
4255,-75.69053,39.080714
4256,-75.446758,39.718615
4257,-81.290034,33.48601
4258,-75.812826,39.043497
4259,-75.476508,39.194595
4260,-84.406444,31.254894
4261,-79.476542,34.766792
4262,-84.387699,31.376377
4263,-81.544521,32.859063
4264,-75.712589,39.103694
4265,-81.297327,32.878586
4266,-75.83547,39.039817
4267,-84.102703,31.526256
4268,-80.078012,34.226265
4269,-79.397706,34.885684
4270,-75.72425,39.356064
4271,-75.800229,38.945721
4272,-75.57649,38.80973
4273,-79.602286,34.696452
4274,-75.734809,39.353834
4275,-84.38623,31.134249
4276,-75.507623,39.282584
4277,-80.450013,33.719678
4278,-79.148479,34.906898
4279,-75.957706,37.28353
4280,-75.855134,39.015002
4281,-79.60707,34.685331
4282,-80.997782,33.158171
4283,-75.788344,39.040657
4284,-79.633995,34.726191
4285,-82.29751,32.871098
4286,-84.43684,31.491829
4287,-75.487909,38.999283
4288,-80.99229,33.286372
4289,-80.585372,33.30784
4290,-80.562439,33.558496
4291,-77.473966,35.804413
4292,-80.703117,33.300282
4293,-75.528744,39.638413
4294,-75.812943,39.079847
4295,-75.812923,39.079978
4296,-75.879197,38.995101
4297,-75.657848,39.357775
4298,-75.863233,39.035837
4299,-74.766316,39.708292
4300,-80.761762,33.338956
4301,-75.75865,39.075747
4302,-75.851787,38.944928
4303,-75.588984,39.070661
4304,-75.644958,39.155189
4305,-84.347092,31.335573
4306,-75.757773,39.07963
4307,-80.915116,33.371039
4308,-81.562361,32.573421
4309,-79.245867,34.787539
4310,-75.566362,39.096254
4311,-81.229314,32.696226
4312,-75.788414,39.306515
4313,-75.972592,39.328954
4314,-76.013305,38.877398
4315,-76.038631,38.702478
4316,-75.904916,39.300324
4317,-79.489533,34.845175
4318,-75.72005,39.342889
4319,-81.202104,32.927746
4320,-75.346384,39.403583
